Match_ID,Player,Team,Runs,Balls,Strike_Rate,Wickets,Venue
M01610,Shubman Gill,GT,0,41,0.0,1,Wankhede
M01611,Shubman Gill,GT,59,20,295.0,3,Chepauk
M01612,Virat Kohli,RCB,7,33,21.21,3,Chepauk
M01613,Virat Kohli,RCB,67,19,352.63,1,Chepauk
M01614,Rohit Sharma,MI,14,30,46.67,1,Chinnaswamy
M01615,Jasprit Bumrah,MI,30,22,136.36,3,Eden Gardens
M01616,Surya Kumar Yadav,MI,0,26,0.0,0,Chinnaswamy
M01617,Ruturaj Gaikwad,CSK,39,20,195.0,2,Chepauk
M01618,Jasprit Bumrah,MI,47,35,134.29,3,Chepauk
M01619,Rohit Sharma,MI,52,43,120.93,1,Eden Gardens
M01620,Surya Kumar Yadav,MI,53,10,530.0,0,Eden Gardens
M01621,Shubman Gill,GT,0,37,0.0,1,Chinnaswamy
M01622,Surya Kumar Yadav,MI,59,30,196.67,1,Wankhede
M01623,Ruturaj Gaikwad,CSK,10,1,1000.0,0,Chinnaswamy
M01624,Ravindra Jadeja,CSK,58,32,181.25,0,Wankhede
M01625,Surya Kumar Yadav,MI,75,29,258.62,0,Chinnaswamy
M01626,Jasprit Bumrah,MI,22,43,51.16,3,Wankhede
M01627,Virat Kohli,RCB,38,27,140.74,0,Chinnaswamy
M01628,Rohit Sharma,MI,5,32,15.62,1,Chinnaswamy
M01629,KL Rahul,LSG,79,15,526.67,1,Chinnaswamy
M01630,Ruturaj Gaikwad,CSK,93,25,372.0,2,Chepauk
M01631,KL Rahul,LSG,52,21,247.62,0,Chinnaswamy
M01632,Shubman Gill,GT,30,22,136.36,3,Wankhede
M01633,KL Rahul,LSG,40,19,210.53,2,Eden Gardens
M01634,KL Rahul,LSG,49,30,163.33,0,Chepauk
M01635,KL Rahul,LSG,42,28,150.0,0,Chepauk
M01636,Virat Kohli,RCB,54,26,207.69,3,Chinnaswamy
M01637,Jasprit Bumrah,MI,9,28,32.14,0,Chinnaswamy
M01638,Virat Kohli,RCB,45,20,225.0,1,Wankhede
M01639,Jasprit Bumrah,MI,41,23,178.26,1,Chinnaswamy
M01640,Virat Kohli,RCB,63,6,1050.0,3,Chepauk
M01641,KL Rahul,LSG,20,26,76.92,2,Chepauk
M01642,KL Rahul,LSG,70,9,777.78,0,Chinnaswamy
M01643,Ruturaj Gaikwad,CSK,30,31,96.77,0,Wankhede
M01644,Rohit Sharma,MI,34,15,226.67,0,Wankhede
M01645,Ravindra Jadeja,CSK,20,28,71.43,2,Wankhede
M01646,Surya Kumar Yadav,MI,40,16,250.0,1,Chinnaswamy
M01647,Rohit Sharma,MI,46,31,148.39,0,Chinnaswamy
M01648,Ruturaj Gaikwad,CSK,15,18,83.33,0,Eden Gardens
M01649,Ravindra Jadeja,CSK,16,27,59.26,1,Eden Gardens
M01650,Jasprit Bumrah,MI,70,37,189.19,0,Chinnaswamy
M01651,Surya Kumar Yadav,MI,0,40,0.0,1,Chinnaswamy
M01652,Ravindra Jadeja,CSK,37,27,137.04,2,Wankhede
M01653,Ruturaj Gaikwad,CSK,43,41,104.88,2,Eden Gardens
M01654,Jasprit Bumrah,MI,13,39,33.33,0,Eden Gardens
M01655,KL Rahul,LSG,28,39,71.79,0,Eden Gardens
M01656,KL Rahul,LSG,10,31,32.26,1,Wankhede
M01657,Ruturaj Gaikwad,CSK,39,9,433.33,0,Wankhede
M01658,Ruturaj Gaikwad,CSK,29,18,161.11,3,Eden Gardens
M01659,Jasprit Bumrah,MI,33,22,150.0,0,Chinnaswamy
M01660,Virat Kohli,RCB,21,5,420.0,3,Chepauk
M01661,Ruturaj Gaikwad,CSK,5,20,25.0,1,Eden Gardens
M01662,Rohit Sharma,MI,57,38,150.0,3,Wankhede
M01663,Ravindra Jadeja,CSK,0,26,0.0,1,Chinnaswamy
M01664,Virat Kohli,RCB,44,1,4400.0,1,Chinnaswamy
M01665,Virat Kohli,RCB,70,29,241.38,0,Wankhede
M01666,Rohit Sharma,MI,59,33,178.79,0,Chinnaswamy
M01667,KL Rahul,LSG,83,41,202.44,0,Chinnaswamy
M01668,Ruturaj Gaikwad,CSK,12,24,50.0,0,Wankhede
M01669,Ruturaj Gaikwad,CSK,0,24,0.0,1,Eden Gardens
M01670,Jasprit Bumrah,MI,79,22,359.09,3,Chepauk
M01671,KL Rahul,LSG,30,5,600.0,1,Eden Gardens
M01672,Ravindra Jadeja,CSK,23,30,76.67,1,Wankhede
M01673,Ruturaj Gaikwad,CSK,45,23,195.65,2,Eden Gardens
M01674,KL Rahul,LSG,50,23,217.39,2,Wankhede
M01675,Ravindra Jadeja,CSK,19,22,86.36,0,Chinnaswamy
M01676,Ruturaj Gaikwad,CSK,57,28,203.57,1,Chepauk
M01677,Ravindra Jadeja,CSK,18,41,43.9,1,Chinnaswamy
M01678,KL Rahul,LSG,33,30,110.0,0,Chepauk
M01679,Surya Kumar Yadav,MI,61,29,210.34,1,Eden Gardens
M01680,Jasprit Bumrah,MI,65,42,154.76,3,Wankhede
M01681,Virat Kohli,RCB,51,30,170.0,3,Wankhede
M01682,Virat Kohli,RCB,60,22,272.73,0,Chepauk
M01683,Virat Kohli,RCB,32,13,246.15,0,Eden Gardens
M01684,Shubman Gill,GT,54,25,216.0,1,Chinnaswamy
M01685,Ravindra Jadeja,CSK,73,28,260.71,0,Eden Gardens
M01686,Jasprit Bumrah,MI,44,19,231.58,3,Eden Gardens
M01687,Ruturaj Gaikwad,CSK,30,34,88.24,1,Wankhede
M01688,Shubman Gill,GT,52,22,236.36,0,Wankhede
M01689,Ravindra Jadeja,CSK,52,29,179.31,2,Chinnaswamy
M01690,Virat Kohli,RCB,22,34,64.71,2,Wankhede
M01691,Ravindra Jadeja,CSK,22,17,129.41,1,Chinnaswamy
M01692,Ruturaj Gaikwad,CSK,18,30,60.0,3,Wankhede
M01693,Rohit Sharma,MI,0,32,0.0,0,Chepauk
M01694,Rohit Sharma,MI,40,18,222.22,1,Chinnaswamy
M01695,Jasprit Bumrah,MI,37,33,112.12,0,Wankhede
M01696,Ruturaj Gaikwad,CSK,72,24,300.0,0,Eden Gardens
M01697,Shubman Gill,GT,48,32,150.0,0,Eden Gardens
M01698,Virat Kohli,RCB,23,32,71.88,3,Chepauk
M01699,Shubman Gill,GT,30,21,142.86,0,Chepauk
M01700,Virat Kohli,RCB,77,26,296.15,3,Chepauk
M01701,KL Rahul,LSG,0,33,0.0,0,Wankhede
M01702,Jasprit Bumrah,MI,26,35,74.29,0,Chepauk
M01703,Ruturaj Gaikwad,CSK,0,13,0.0,1,Chepauk
M01704,KL Rahul,LSG,5,23,21.74,0,Chinnaswamy
M01705,Shubman Gill,GT,47,39,120.51,2,Eden Gardens
M01706,KL Rahul,LSG,15,41,36.59,1,Wankhede
M01707,Jasprit Bumrah,MI,12,20,60.0,0,Eden Gardens
M01708,KL Rahul,LSG,10,37,27.03,1,Wankhede
M01709,Shubman Gill,GT,22,8,275.0,0,Eden Gardens
M01710,Shubman Gill,GT,72,31,232.26,0,Chinnaswamy
M01711,Ravindra Jadeja,CSK,40,21,190.48,2,Eden Gardens
M01712,Ruturaj Gaikwad,CSK,44,24,183.33,0,Chinnaswamy
M01713,Rohit Sharma,MI,22,21,104.76,2,Chepauk
M01714,KL Rahul,LSG,64,31,206.45,1,Chinnaswamy
M01715,Rohit Sharma,MI,26,35,74.29,1,Eden Gardens
M01716,Jasprit Bumrah,MI,56,45,124.44,2,Chepauk
M01717,Surya Kumar Yadav,MI,47,25,188.0,2,Eden Gardens
M01718,Surya Kumar Yadav,MI,44,22,200.0,1,Wankhede
M01719,Rohit Sharma,MI,46,14,328.57,2,Eden Gardens
M01720,KL Rahul,LSG,13,36,36.11,1,Chepauk
M01721,Rohit Sharma,MI,5,9,55.56,2,Eden Gardens
M01722,Virat Kohli,RCB,56,20,280.0,0,Wankhede
M01723,Virat Kohli,RCB,61,12,508.33,1,Wankhede
M01724,Shubman Gill,GT,72,26,276.92,0,Eden Gardens
M01725,Ruturaj Gaikwad,CSK,92,40,230.0,1,Chepauk
M01726,Virat Kohli,RCB,35,36,97.22,0,Wankhede
M01727,Rohit Sharma,MI,62,17,364.71,2,Chinnaswamy
M01728,Ruturaj Gaikwad,CSK,42,26,161.54,1,Chepauk
M01729,Surya Kumar Yadav,MI,37,24,154.17,0,Chinnaswamy
M01730,Ruturaj Gaikwad,CSK,11,16,68.75,3,Eden Gardens
M01731,Jasprit Bumrah,MI,26,10,260.0,1,Wankhede
M01732,Surya Kumar Yadav,MI,0,16,0.0,0,Wankhede
M01733,Ravindra Jadeja,CSK,57,43,132.56,0,Chepauk
M01734,Ravindra Jadeja,CSK,17,13,130.77,0,Chepauk
M01735,Rohit Sharma,MI,7,43,16.28,2,Chepauk
M01736,Jasprit Bumrah,MI,31,31,100.0,0,Chepauk
M01737,KL Rahul,LSG,48,53,90.57,3,Chinnaswamy
M01738,Virat Kohli,RCB,71,27,262.96,3,Chinnaswamy
M01739,Virat Kohli,RCB,20,24,83.33,0,Wankhede
M01740,Surya Kumar Yadav,MI,0,22,0.0,1,Chinnaswamy
M01741,Rohit Sharma,MI,63,31,203.23,0,Chepauk
M01742,Ruturaj Gaikwad,CSK,18,29,62.07,3,Eden Gardens
M01743,Jasprit Bumrah,MI,74,31,238.71,0,Wankhede
M01744,Rohit Sharma,MI,26,25,104.0,0,Chinnaswamy
M01745,Rohit Sharma,MI,0,25,0.0,0,Chinnaswamy
M01746,Surya Kumar Yadav,MI,33,18,183.33,0,Wankhede
M01747,Shubman Gill,GT,32,23,139.13,1,Wankhede
M01748,Ravindra Jadeja,CSK,26,33,78.79,0,Chinnaswamy
M01749,Shubman Gill,GT,41,9,455.56,0,Wankhede
M01750,KL Rahul,LSG,51,30,170.0,1,Wankhede
M01751,Rohit Sharma,MI,42,32,131.25,0,Chinnaswamy
M01752,Shubman Gill,GT,4,34,11.76,0,Chepauk
M01753,Ruturaj Gaikwad,CSK,39,46,84.78,2,Chinnaswamy
M01754,Rohit Sharma,MI,20,26,76.92,2,Chinnaswamy
M01755,Virat Kohli,RCB,59,15,393.33,2,Eden Gardens
M01756,Ravindra Jadeja,CSK,36,24,150.0,0,Eden Gardens
M01757,Shubman Gill,GT,67,15,446.67,2,Chepauk
M01758,Rohit Sharma,MI,33,28,117.86,0,Chepauk
M01759,Surya Kumar Yadav,MI,3,37,8.11,2,Chinnaswamy
M01760,Virat Kohli,RCB,29,9,322.22,1,Wankhede
M01761,Shubman Gill,GT,6,24,25.0,2,Eden Gardens
M01762,Surya Kumar Yadav,MI,64,1,6400.0,1,Wankhede
M01763,Shubman Gill,GT,31,37,83.78,0,Chinnaswamy
M01764,Jasprit Bumrah,MI,46,18,255.56,3,Wankhede
M01765,Jasprit Bumrah,MI,13,26,50.0,1,Chinnaswamy
M01766,Virat Kohli,RCB,11,38,28.95,0,Eden Gardens
M01767,Jasprit Bumrah,MI,40,17,235.29,3,Wankhede
M01768,Surya Kumar Yadav,MI,70,24,291.67,0,Wankhede
M01769,KL Rahul,LSG,21,24,87.5,3,Chepauk
M01770,Rohit Sharma,MI,59,22,268.18,0,Chinnaswamy
M01771,KL Rahul,LSG,7,12,58.33,1,Chinnaswamy
M01772,Ravindra Jadeja,CSK,48,28,171.43,1,Chinnaswamy
M01773,Ruturaj Gaikwad,CSK,5,34,14.71,0,Eden Gardens
M01774,Ravindra Jadeja,CSK,32,26,123.08,1,Eden Gardens
M01775,Shubman Gill,GT,48,29,165.52,0,Eden Gardens
M01776,Surya Kumar Yadav,MI,20,21,95.24,1,Eden Gardens
M01777,KL Rahul,LSG,81,30,270.0,1,Chepauk
M01778,Rohit Sharma,MI,63,24,262.5,1,Wankhede
M01779,Rohit Sharma,MI,26,20,130.0,1,Eden Gardens
M01780,Rohit Sharma,MI,67,20,335.0,3,Chepauk
M01781,KL Rahul,LSG,18,19,94.74,0,Wankhede
M01782,Ravindra Jadeja,CSK,37,26,142.31,0,Wankhede
M01783,Surya Kumar Yadav,MI,30,4,750.0,3,Wankhede
M01784,KL Rahul,LSG,13,21,61.9,0,Chinnaswamy
M01785,Jasprit Bumrah,MI,0,24,0.0,3,Wankhede
M01786,Rohit Sharma,MI,43,35,122.86,0,Eden Gardens
M01787,Jasprit Bumrah,MI,0,25,0.0,3,Chinnaswamy
M01788,Rohit Sharma,MI,31,33,93.94,2,Chinnaswamy
M01789,Ruturaj Gaikwad,CSK,70,35,200.0,1,Wankhede
M01790,Jasprit Bumrah,MI,16,40,40.0,1,Chinnaswamy
M01791,KL Rahul,LSG,21,22,95.45,3,Eden Gardens
M01792,Ruturaj Gaikwad,CSK,98,14,700.0,1,Chinnaswamy
M01793,Rohit Sharma,MI,9,26,34.62,1,Eden Gardens
M01794,Virat Kohli,RCB,30,27,111.11,0,Chinnaswamy
M01795,Rohit Sharma,MI,13,14,92.86,0,Wankhede
M01796,Surya Kumar Yadav,MI,35,45,77.78,2,Eden Gardens
M01797,Virat Kohli,RCB,33,25,132.0,0,Chepauk
M01798,Jasprit Bumrah,MI,82,32,256.25,0,Chepauk
M01799,Shubman Gill,GT,29,29,100.0,0,Wankhede
M01800,Shubman Gill,GT,0,1,0.0,1,Chepauk
M01801,Shubman Gill,GT,19,14,135.71,0,Wankhede
M01802,Jasprit Bumrah,MI,22,12,183.33,3,Chepauk
M01803,Surya Kumar Yadav,MI,73,21,347.62,0,Wankhede
M01804,Virat Kohli,RCB,47,26,180.77,2,Wankhede
M01805,Ruturaj Gaikwad,CSK,36,30,120.0,0,Eden Gardens
M01806,Rohit Sharma,MI,27,46,58.7,1,Chepauk
M01807,Shubman Gill,GT,26,43,60.47,1,Wankhede
M01808,Ruturaj Gaikwad,CSK,30,21,142.86,3,Chepauk
M01809,Ravindra Jadeja,CSK,24,41,58.54,0,Chepauk
M01810,Ravindra Jadeja,CSK,57,20,285.0,2,Chepauk
M01811,Virat Kohli,RCB,26,36,72.22,2,Wankhede
M01812,Virat Kohli,RCB,90,38,236.84,0,Eden Gardens
M01813,Ruturaj Gaikwad,CSK,21,15,140.0,0,Wankhede
M01814,Shubman Gill,GT,28,22,127.27,1,Wankhede
M01815,Ravindra Jadeja,CSK,16,20,80.0,1,Chepauk
M01816,Rohit Sharma,MI,54,23,234.78,2,Chepauk
M01817,Ruturaj Gaikwad,CSK,26,19,136.84,1,Chinnaswamy
M01818,Surya Kumar Yadav,MI,9,18,50.0,0,Chinnaswamy
M01819,Ravindra Jadeja,CSK,67,21,319.05,0,Eden Gardens
M01820,Virat Kohli,RCB,30,23,130.43,2,Eden Gardens
M01821,Ravindra Jadeja,CSK,37,33,112.12,0,Eden Gardens
M01822,Shubman Gill,GT,51,11,463.64,1,Chepauk
M01823,Ravindra Jadeja,CSK,74,38,194.74,1,Eden Gardens
M01824,Virat Kohli,RCB,46,38,121.05,3,Eden Gardens
M01825,Virat Kohli,RCB,54,34,158.82,0,Chepauk
M01826,Ruturaj Gaikwad,CSK,74,14,528.57,2,Chinnaswamy
M01827,Shubman Gill,GT,40,30,133.33,0,Wankhede
M01828,Shubman Gill,GT,20,14,142.86,1,Eden Gardens
M01829,Ruturaj Gaikwad,CSK,43,28,153.57,0,Eden Gardens
M01830,Rohit Sharma,MI,28,30,93.33,1,Chinnaswamy
M01831,Surya Kumar Yadav,MI,29,18,161.11,2,Wankhede
M01832,Rohit Sharma,MI,37,13,284.62,2,Chepauk
M01833,Virat Kohli,RCB,61,20,305.0,0,Chinnaswamy
M01834,Jasprit Bumrah,MI,40,27,148.15,0,Wankhede
M01835,Ravindra Jadeja,CSK,5,34,14.71,3,Wankhede
M01836,Ruturaj Gaikwad,CSK,56,37,151.35,1,Eden Gardens
M01837,Jasprit Bumrah,MI,57,14,407.14,3,Wankhede
M01838,KL Rahul,LSG,23,29,79.31,3,Chinnaswamy
M01839,Surya Kumar Yadav,MI,26,26,100.0,2,Chepauk
M01840,Ravindra Jadeja,CSK,0,33,0.0,0,Chinnaswamy
M01841,KL Rahul,LSG,0,16,0.0,1,Wankhede
M01842,Shubman Gill,GT,19,45,42.22,0,Eden Gardens
M01843,Ravindra Jadeja,CSK,37,29,127.59,1,Wankhede
M01844,Ruturaj Gaikwad,CSK,3,16,18.75,1,Chepauk
M01845,Ruturaj Gaikwad,CSK,19,20,95.0,1,Wankhede
M01846,Ravindra Jadeja,CSK,47,37,127.03,1,Eden Gardens
M01847,Surya Kumar Yadav,MI,29,17,170.59,0,Chepauk
M01848,Ruturaj Gaikwad,CSK,23,25,92.0,3,Eden Gardens
M01849,Surya Kumar Yadav,MI,59,15,393.33,0,Eden Gardens
M01850,Jasprit Bumrah,MI,46,22,209.09,0,Wankhede
M01851,KL Rahul,LSG,0,14,0.0,1,Wankhede
M01852,Jasprit Bumrah,MI,44,37,118.92,0,Wankhede
M01853,Ruturaj Gaikwad,CSK,34,28,121.43,0,Eden Gardens
M01854,Ruturaj Gaikwad,CSK,46,32,143.75,0,Chinnaswamy
M01855,KL Rahul,LSG,25,26,96.15,0,Chepauk
M01856,Virat Kohli,RCB,0,31,0.0,2,Wankhede
M01857,Surya Kumar Yadav,MI,6,28,21.43,0,Wankhede
M01858,Surya Kumar Yadav,MI,9,20,45.0,0,Chinnaswamy
M01859,KL Rahul,LSG,63,24,262.5,2,Wankhede
M01860,Ruturaj Gaikwad,CSK,69,44,156.82,0,Chinnaswamy
M01861,Rohit Sharma,MI,4,40,10.0,0,Chepauk
M01862,KL Rahul,LSG,23,24,95.83,2,Wankhede
M01863,Virat Kohli,RCB,55,42,130.95,1,Chepauk
M01864,Ruturaj Gaikwad,CSK,45,18,250.0,0,Chinnaswamy
M01865,Jasprit Bumrah,MI,8,38,21.05,0,Wankhede
M01866,Surya Kumar Yadav,MI,43,36,119.44,3,Chinnaswamy
M01867,KL Rahul,LSG,0,24,0.0,1,Wankhede
M01868,Virat Kohli,RCB,19,31,61.29,2,Wankhede
M01869,Rohit Sharma,MI,62,30,206.67,1,Wankhede
M01870,Surya Kumar Yadav,MI,0,30,0.0,0,Wankhede
M01871,Rohit Sharma,MI,41,29,141.38,1,Wankhede
M01872,Jasprit Bumrah,MI,37,39,94.87,0,Wankhede
M01873,Rohit Sharma,MI,16,36,44.44,0,Chinnaswamy
M01874,Shubman Gill,GT,66,19,347.37,1,Wankhede
M01875,Virat Kohli,RCB,55,17,323.53,0,Eden Gardens
M01876,Shubman Gill,GT,61,26,234.62,0,Chepauk
M01877,Ruturaj Gaikwad,CSK,66,23,286.96,1,Chepauk
M01878,Shubman Gill,GT,60,28,214.29,1,Chinnaswamy
M01879,Surya Kumar Yadav,MI,70,29,241.38,2,Chinnaswamy
M01880,Ruturaj Gaikwad,CSK,24,16,150.0,1,Eden Gardens
M01881,Surya Kumar Yadav,MI,15,17,88.24,0,Chepauk
M01882,Virat Kohli,RCB,26,11,236.36,1,Wankhede
M01883,Jasprit Bumrah,MI,60,34,176.47,0,Chinnaswamy
M01884,Virat Kohli,RCB,36,34,105.88,0,Chinnaswamy
M01885,Ruturaj Gaikwad,CSK,29,26,111.54,0,Eden Gardens
M01886,Ravindra Jadeja,CSK,64,29,220.69,0,Chepauk
M01887,Rohit Sharma,MI,61,25,244.0,2,Chepauk
M01888,Shubman Gill,GT,45,1,4500.0,0,Chepauk
M01889,Ruturaj Gaikwad,CSK,59,8,737.5,0,Chinnaswamy
M01890,Rohit Sharma,MI,69,30,230.0,2,Wankhede
M01891,Jasprit Bumrah,MI,77,16,481.25,1,Chepauk
M01892,Ravindra Jadeja,CSK,25,18,138.89,0,Chinnaswamy
M01893,Virat Kohli,RCB,44,19,231.58,3,Wankhede
M01894,Surya Kumar Yadav,MI,41,32,128.12,0,Wankhede
M01895,Virat Kohli,RCB,35,22,159.09,3,Chepauk
M01896,KL Rahul,LSG,77,19,405.26,0,Chepauk
M01897,Ruturaj Gaikwad,CSK,49,23,213.04,0,Eden Gardens
M01898,Jasprit Bumrah,MI,44,3,1466.67,0,Chinnaswamy
M01899,Ruturaj Gaikwad,CSK,43,33,130.3,0,Chinnaswamy
M01900,Jasprit Bumrah,MI,45,36,125.0,0,Chinnaswamy
M01901,Virat Kohli,RCB,53,15,353.33,1,Chepauk
M01902,KL Rahul,LSG,25,19,131.58,0,Chinnaswamy
M01903,Rohit Sharma,MI,25,27,92.59,0,Eden Gardens
M01904,Virat Kohli,RCB,54,34,158.82,2,Eden Gardens
M01905,Ravindra Jadeja,CSK,38,18,211.11,1,Chepauk
M01906,Virat Kohli,RCB,27,24,112.5,2,Chinnaswamy
M01907,Ravindra Jadeja,CSK,71,5,1420.0,3,Chinnaswamy
M01908,KL Rahul,LSG,57,27,211.11,0,Chinnaswamy
M01909,Ruturaj Gaikwad,CSK,72,18,400.0,0,Chinnaswamy
M01910,Rohit Sharma,MI,39,28,139.29,0,Chinnaswamy
M01911,Rohit Sharma,MI,10,14,71.43,3,Wankhede
M01912,Virat Kohli,RCB,41,13,315.38,0,Wankhede
M01913,Surya Kumar Yadav,MI,49,26,188.46,0,Wankhede
M01914,KL Rahul,LSG,42,28,150.0,0,Eden Gardens
M01915,Jasprit Bumrah,MI,41,13,315.38,0,Chinnaswamy
M01916,Ruturaj Gaikwad,CSK,46,13,353.85,0,Chinnaswamy
M01917,Surya Kumar Yadav,MI,8,19,42.11,2,Chinnaswamy
M01918,KL Rahul,LSG,31,27,114.81,0,Chinnaswamy
M01919,Ravindra Jadeja,CSK,13,11,118.18,2,Wankhede
M01920,Shubman Gill,GT,15,26,57.69,3,Wankhede
M01921,Jasprit Bumrah,MI,40,16,250.0,1,Wankhede
M01922,Ravindra Jadeja,CSK,43,28,153.57,3,Eden Gardens
M01923,Surya Kumar Yadav,MI,41,16,256.25,1,Chinnaswamy
M01924,Surya Kumar Yadav,MI,39,26,150.0,0,Eden Gardens
M01925,Ruturaj Gaikwad,CSK,34,14,242.86,2,Wankhede
M01926,Jasprit Bumrah,MI,17,21,80.95,0,Wankhede
M01927,Ravindra Jadeja,CSK,51,27,188.89,3,Chepauk
M01928,Rohit Sharma,MI,45,17,264.71,2,Eden Gardens
M01929,Ruturaj Gaikwad,CSK,50,7,714.29,2,Eden Gardens
M01930,KL Rahul,LSG,39,34,114.71,1,Chepauk
M01931,KL Rahul,LSG,16,20,80.0,0,Eden Gardens
M01932,Ravindra Jadeja,CSK,55,24,229.17,0,Wankhede
M01933,Ruturaj Gaikwad,CSK,28,21,133.33,0,Wankhede
M01934,KL Rahul,LSG,62,45,137.78,2,Chinnaswamy
M01935,Jasprit Bumrah,MI,22,28,78.57,1,Chinnaswamy
M01936,Ravindra Jadeja,CSK,31,16,193.75,0,Eden Gardens
M01937,Jasprit Bumrah,MI,45,9,500.0,1,Eden Gardens
M01938,Ruturaj Gaikwad,CSK,41,31,132.26,1,Eden Gardens
M01939,Ravindra Jadeja,CSK,30,22,136.36,0,Wankhede
M01940,Ruturaj Gaikwad,CSK,66,20,330.0,1,Chepauk
M01941,KL Rahul,LSG,11,22,50.0,1,Chinnaswamy
M01942,Ravindra Jadeja,CSK,20,19,105.26,1,Chinnaswamy
M01943,Virat Kohli,RCB,15,21,71.43,3,Chinnaswamy
M01944,Jasprit Bumrah,MI,76,39,194.87,3,Chinnaswamy
M01945,Virat Kohli,RCB,64,34,188.24,0,Wankhede
M01946,Rohit Sharma,MI,35,34,102.94,0,Chinnaswamy
M01947,Surya Kumar Yadav,MI,1,23,4.35,1,Chepauk
M01948,Surya Kumar Yadav,MI,0,27,0.0,0,Wankhede
M01949,Ravindra Jadeja,CSK,13,5,260.0,3,Wankhede
M01950,KL Rahul,LSG,62,44,140.91,1,Wankhede
M01951,Jasprit Bumrah,MI,54,45,120.0,2,Chepauk
M01952,Virat Kohli,RCB,57,19,300.0,0,Eden Gardens
M01953,Shubman Gill,GT,0,35,0.0,0,Eden Gardens
M01954,Jasprit Bumrah,MI,26,4,650.0,3,Chepauk
M01955,Jasprit Bumrah,MI,23,38,60.53,2,Wankhede
M01956,Virat Kohli,RCB,31,25,124.0,1,Wankhede
M01957,Ravindra Jadeja,CSK,47,44,106.82,0,Chinnaswamy
M01958,Surya Kumar Yadav,MI,41,7,585.71,0,Eden Gardens
M01959,Rohit Sharma,MI,13,15,86.67,0,Wankhede
M01960,Jasprit Bumrah,MI,81,27,300.0,0,Chepauk
M01961,Jasprit Bumrah,MI,39,1,3900.0,3,Chepauk
M01962,Shubman Gill,GT,3,22,13.64,0,Chinnaswamy
M01963,Jasprit Bumrah,MI,43,25,172.0,0,Eden Gardens
M01964,Ruturaj Gaikwad,CSK,0,18,0.0,2,Eden Gardens
M01965,Ruturaj Gaikwad,CSK,51,23,221.74,1,Wankhede
M01966,Ravindra Jadeja,CSK,94,17,552.94,0,Chepauk
M01967,Shubman Gill,GT,61,33,184.85,0,Chepauk
M01968,Ravindra Jadeja,CSK,36,25,144.0,2,Chinnaswamy
M01969,Rohit Sharma,MI,17,36,47.22,0,Wankhede
M01970,Ravindra Jadeja,CSK,69,17,405.88,2,Chepauk
M01971,Jasprit Bumrah,MI,41,2,2050.0,2,Wankhede
M01972,Ruturaj Gaikwad,CSK,3,13,23.08,2,Wankhede
M01973,Shubman Gill,GT,26,18,144.44,0,Chinnaswamy
M01974,Shubman Gill,GT,0,26,0.0,2,Wankhede
M01975,Shubman Gill,GT,23,10,230.0,3,Chinnaswamy
M01976,Rohit Sharma,MI,1,28,3.57,2,Eden Gardens
M01977,Jasprit Bumrah,MI,0,14,0.0,0,Wankhede
M01978,Shubman Gill,GT,34,28,121.43,3,Wankhede
M01979,Surya Kumar Yadav,MI,53,31,170.97,0,Eden Gardens
M01980,Shubman Gill,GT,26,27,96.3,1,Chepauk
M01981,Virat Kohli,RCB,10,26,38.46,1,Chepauk
M01982,Ruturaj Gaikwad,CSK,50,24,208.33,2,Wankhede
M01983,KL Rahul,LSG,23,25,92.0,1,Chinnaswamy
M01984,KL Rahul,LSG,5,33,15.15,2,Chepauk
M01985,Rohit Sharma,MI,56,28,200.0,0,Eden Gardens
M01986,Rohit Sharma,MI,4,32,12.5,1,Chepauk
M01987,Shubman Gill,GT,61,30,203.33,0,Eden Gardens
M01988,KL Rahul,LSG,21,16,131.25,1,Chepauk
M01989,Ruturaj Gaikwad,CSK,0,9,0.0,0,Eden Gardens
M01990,Rohit Sharma,MI,57,19,300.0,2,Chepauk
M01991,Rohit Sharma,MI,55,29,189.66,0,Wankhede
M01992,Ravindra Jadeja,CSK,48,31,154.84,1,Chepauk
M01993,Surya Kumar Yadav,MI,0,15,0.0,1,Chepauk
M01994,Virat Kohli,RCB,61,28,217.86,0,Wankhede
M01995,Surya Kumar Yadav,MI,36,23,156.52,0,Chinnaswamy
M01996,Ruturaj Gaikwad,CSK,1,16,6.25,1,Eden Gardens
M01997,Virat Kohli,RCB,26,37,70.27,3,Chepauk
M01998,Virat Kohli,RCB,39,32,121.88,0,Wankhede
M01999,Shubman Gill,GT,45,26,173.08,0,Eden Gardens
M02000,Ruturaj Gaikwad,CSK,35,5,700.0,0,Wankhede
M02001,Shubman Gill,GT,73,26,280.77,1,Eden Gardens
M02002,Virat Kohli,RCB,0,24,0.0,0,Chepauk
M02003,Virat Kohli,RCB,19,10,190.0,0,Chinnaswamy
M02004,KL Rahul,LSG,93,28,332.14,0,Chinnaswamy
M02005,KL Rahul,LSG,49,41,119.51,0,Eden Gardens
M02006,Jasprit Bumrah,MI,57,28,203.57,0,Chinnaswamy
M02007,Shubman Gill,GT,36,17,211.76,0,Chepauk
M02008,KL Rahul,LSG,12,15,80.0,0,Wankhede
M02009,Surya Kumar Yadav,MI,68,16,425.0,0,Chepauk
M02010,Shubman Gill,GT,59,5,1180.0,0,Eden Gardens
M02011,Surya Kumar Yadav,MI,58,27,214.81,0,Chepauk
